tower_id,tower_name,region,network_type,capacity_date,total_bandwidth_gbps,used_bandwidth_gbps,available_bandwidth_gbps,utilization_pct,equipment_status,last_maintenance_date,next_scheduled_maintenance,expected_growth_pct,upgrade_recommended,estimated_capacity_exhaustion_date
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-20,119.0,87.3,31.8,73.3,Active,2024-10-13,2025-04-21,14.8,False,2026-08-09
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-20,62.8,46.0,16.8,73.2,Active,2024-10-31,2025-05-01,14.1,False,2026-04-06
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-20,143.9,116.1,27.8,80.6,Degraded,2024-10-24,2025-05-21,16.7,True,2025-11-15
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-20,121.1,101.3,19.8,83.7,Active,2024-10-15,2025-04-16,21.2,True,2025-08-14
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-20,133.9,95.7,38.2,71.5,Active,2024-11-18,2025-04-11,21.8,False,2026-08-25
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-20,64.0,47.9,16.0,74.9,Active,2024-09-29,2025-05-06,12.1,False,2025-10-10
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-20,52.8,39.7,13.2,75.1,Active,2024-09-27,2025-05-21,17.8,False,2026-08-27
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-20,145.7,111.6,34.1,76.6,Active,2024-10-16,2025-05-15,14.2,False,2026-09-29
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-20,64.7,56.8,7.8,87.9,Active,2024-11-12,2025-06-16,13.8,True,2025-12-30
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-20,59.5,43.3,16.2,72.8,Degraded,2024-10-04,2025-05-19,19.6,False,2025-08-21
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-20,121.2,103.0,18.2,84.9,Active,2024-09-30,2025-05-11,14.5,True,2026-11-18
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-20,66.6,54.6,12.0,82.0,Active,2024-11-19,2025-04-27,17.0,True,2025-11-20
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-20,57.4,44.8,12.6,78.0,Active,2024-09-28,2025-06-04,15.6,False,2025-11-12
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-20,56.1,47.0,9.1,83.8,Active,2024-09-30,2025-04-24,17.0,True,2025-11-23
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-20,61.5,47.2,14.3,76.8,Active,2024-10-11,2025-05-04,20.2,False,2026-09-17
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-20,53.4,40.6,12.8,76.1,Maintenance,2024-09-28,2025-04-18,16.2,False,2026-05-16
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-20,53.1,37.5,15.6,70.6,Active,2024-10-14,2025-04-05,17.8,False,2026-08-24
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-20,69.5,59.7,9.8,86.0,Degraded,2024-10-07,2025-04-24,12.5,True,2026-08-30
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-20,68.9,61.0,7.9,88.5,Active,2024-10-14,2025-03-24,18.1,True,2025-11-02
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-20,66.8,55.8,11.0,83.6,Active,2024-11-14,2025-04-06,24.0,True,2026-08-03
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-21,137.7,96.2,41.5,69.8,Active,2024-09-28,2025-04-24,13.4,False,2025-08-02
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-21,126.9,87.0,39.9,68.6,Active,2024-10-24,2025-04-12,17.1,False,2026-08-27
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-21,130.3,101.0,29.3,77.5,Active,2024-10-13,2025-05-05,24.7,False,2025-11-06
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-21,123.9,86.1,37.8,69.5,Active,2024-10-07,2025-05-10,19.4,False,2026-11-07
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-21,62.1,54.7,7.4,88.0,Active,2024-10-12,2025-05-22,13.2,True,2025-12-20
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-21,101.9,67.8,34.2,66.5,Maintenance,2024-10-17,2025-06-03,12.9,False,2025-10-21
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-21,131.0,88.5,42.5,67.6,Degraded,2024-10-08,2025-06-03,15.7,False,2026-03-09
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-21,148.9,123.1,25.9,82.6,Active,2024-10-18,2025-06-06,14.6,True,2026-09-26
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-21,69.5,60.9,8.6,87.6,Active,2024-10-06,2025-04-07,22.7,True,2025-06-28
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-21,62.9,52.6,10.3,83.7,Active,2024-10-13,2025-04-06,15.5,True,2025-12-11
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-21,110.5,87.5,22.9,79.2,Maintenance,2024-11-20,2025-06-18,21.9,False,2025-09-23
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-21,66.3,53.9,12.4,81.2,Active,2024-10-05,2025-04-27,14.6,True,2026-11-18
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-21,65.1,47.5,17.6,73.0,Active,2024-10-25,2025-06-12,22.6,False,2026-02-09
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-21,103.7,65.0,38.7,62.7,Active,2024-11-05,2025-03-24,22.3,False,2025-10-15
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-21,56.7,43.1,13.6,75.9,Active,2024-09-23,2025-04-04,19.1,False,2025-06-19
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-21,61.7,53.1,8.6,86.0,Active,2024-09-23,2025-04-18,20.8,True,2025-10-31
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-21,52.7,41.8,10.9,79.3,Active,2024-09-25,2025-04-14,17.9,False,2026-11-05
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-21,58.4,49.7,8.6,85.2,Active,2024-11-01,2025-04-04,18.8,True,2025-09-14
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-21,56.0,42.9,13.1,76.6,Active,2024-11-02,2025-05-29,17.2,False,2026-05-05
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-21,67.9,58.0,9.9,85.4,Active,2024-09-25,2025-06-07,23.7,True,2026-02-03
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-21,61.8,55.0,6.9,88.9,Active,2024-10-19,2025-06-13,18.5,True,2025-11-25
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-21,60.9,54.4,6.5,89.4,Active,2024-11-18,2025-06-12,15.2,True,2026-04-14
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-21,57.4,51.2,6.2,89.3,Active,2024-09-22,2025-04-15,20.1,True,2026-05-20
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-22,130.8,78.6,52.2,60.1,Active,2024-11-01,2025-04-26,18.4,False,2026-03-19
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-22,145.6,88.5,57.1,60.8,Active,2024-10-17,2025-04-23,16.1,False,2026-03-03
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-22,129.1,84.7,44.4,65.6,Active,2024-10-31,2025-06-07,19.1,False,2026-08-20
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-22,113.5,82.2,31.3,72.4,Active,2024-11-15,2025-05-06,18.8,False,2026-09-30
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-22,57.2,45.6,11.6,79.7,Active,2024-10-22,2025-06-13,13.6,False,2026-01-03
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-22,112.5,71.5,41.1,63.5,Active,2024-11-02,2025-05-25,19.5,False,2026-11-18
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-22,130.5,105.3,25.2,80.7,Active,2024-10-05,2025-05-18,22.1,True,2026-04-10
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-22,136.1,94.6,41.4,69.6,Active,2024-10-28,2025-03-27,16.9,False,2026-01-29
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-22,60.4,50.3,10.1,83.3,Active,2024-10-30,2025-04-17,20.5,True,2026-11-15
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-22,54.6,40.5,14.1,74.1,Degraded,2024-11-15,2025-06-16,12.5,False,2026-04-04
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-22,106.9,68.9,38.0,64.4,Active,2024-11-10,2025-04-21,19.5,False,2025-09-24
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-22,55.3,47.8,7.4,86.6,Active,2024-10-18,2025-04-19,13.3,True,2025-07-19
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-22,60.8,48.5,12.3,79.8,Active,2024-11-09,2025-04-28,21.6,False,2025-09-24
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-22,117.6,96.0,21.6,81.6,Active,2024-10-04,2025-06-06,12.9,True,2025-12-21
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-22,56.6,48.6,8.0,85.9,Active,2024-10-23,2025-04-30,15.2,True,2025-10-07
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-22,69.5,62.1,7.4,89.4,Active,2024-11-12,2025-03-26,12.6,True,2025-12-05
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-22,67.1,57.8,9.3,86.2,Active,2024-11-16,2025-05-09,23.0,True,2026-04-05
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-22,53.4,40.7,12.8,76.1,Active,2024-10-08,2025-03-29,20.5,False,2026-09-19
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-22,54.8,40.8,13.9,74.6,Degraded,2024-10-16,2025-06-20,19.8,False,2025-11-04
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-22,64.5,51.9,12.6,80.4,Active,2024-11-09,2025-04-01,18.8,True,2026-04-28
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-22,67.0,56.9,10.1,85.0,Active,2024-11-13,2025-05-10,20.6,True,2026-10-15
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-22,54.5,46.8,7.7,85.9,Active,2024-10-31,2025-05-28,15.2,True,2025-11-24
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-22,59.8,43.1,16.7,72.0,Active,2024-10-30,2025-06-18,23.9,False,2026-02-02
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-23,118.9,94.7,24.3,79.6,Active,2024-10-12,2025-04-19,22.4,False,2026-10-05
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-23,125.9,88.1,37.8,70.0,Maintenance,2024-10-31,2025-05-09,22.1,False,2026-07-09
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-23,133.3,85.8,47.5,64.4,Active,2024-11-18,2025-05-15,21.4,False,2026-10-24
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-23,127.2,104.9,22.3,82.5,Active,2024-10-02,2025-03-23,20.5,True,2026-05-20
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-23,58.1,42.2,15.9,72.7,Active,2024-10-24,2025-06-10,17.2,False,2025-10-22
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-23,112.9,73.3,39.6,64.9,Active,2024-09-27,2025-05-06,12.1,False,2026-09-14
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-23,122.2,79.0,43.2,64.6,Degraded,2024-11-11,2025-05-26,20.2,False,2026-10-25
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-23,149.1,101.9,47.1,68.4,Active,2024-10-25,2025-04-15,19.1,False,2025-10-05
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-23,56.1,39.9,16.3,71.0,Active,2024-10-13,2025-05-12,21.6,False,2025-06-27
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-23,64.6,48.1,16.5,74.5,Active,2024-10-15,2025-06-20,24.8,False,2026-01-04
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-23,135.2,82.3,52.9,60.9,Active,2024-10-20,2025-04-27,19.2,False,2026-09-12
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-23,61.1,47.7,13.4,78.1,Active,2024-11-20,2025-04-26,14.1,False,2026-01-16
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-23,55.5,42.1,13.4,75.9,Active,2024-10-12,2025-06-21,18.1,False,2026-09-25
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-23,148.0,89.4,58.6,60.4,Active,2024-10-06,2025-05-10,24.5,False,2026-09-30
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-23,67.3,48.7,18.6,72.3,Active,2024-11-13,2025-05-10,12.0,False,2026-09-25
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-23,65.2,50.1,15.1,76.8,Active,2024-10-19,2025-05-26,21.7,False,2026-01-23
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-23,68.5,52.5,16.1,76.6,Active,2024-10-03,2025-06-05,21.3,False,2026-07-16
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-23,52.0,39.4,12.6,75.8,Active,2024-11-09,2025-04-07,16.2,False,2025-07-15
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-23,59.8,52.8,6.9,88.4,Active,2024-10-28,2025-03-27,13.4,True,2026-03-27
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-23,69.6,51.3,18.3,73.7,Active,2024-10-21,2025-06-19,12.1,False,2026-07-12
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-23,67.1,51.6,15.5,76.9,Active,2024-10-08,2025-06-14,17.2,False,2026-05-20
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-23,51.8,43.4,8.3,83.9,Active,2024-10-16,2025-04-04,19.9,True,2025-06-27
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-23,57.2,51.1,6.1,89.3,Active,2024-09-24,2025-05-23,15.8,True,2026-09-26
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-24,146.5,120.9,25.6,82.5,Active,2024-10-13,2025-04-30,18.0,True,2026-08-03
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-24,137.8,111.5,26.3,80.9,Maintenance,2024-10-28,2025-05-15,22.6,True,2026-07-22
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-24,137.9,96.4,41.5,69.9,Active,2024-10-11,2025-06-09,15.8,False,2025-09-08
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-24,134.3,111.8,22.5,83.3,Degraded,2024-11-10,2025-04-03,15.5,True,2025-11-05
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-24,65.9,47.1,18.8,71.5,Active,2024-09-25,2025-05-30,17.8,False,2025-09-07
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-24,127.1,87.8,39.3,69.1,Active,2024-11-16,2025-05-13,18.4,False,2025-12-08
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-24,138.1,95.2,42.9,68.9,Active,2024-10-30,2025-05-20,16.6,False,2026-09-25
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-24,106.1,64.8,41.2,61.1,Active,2024-10-12,2025-06-02,22.9,False,2026-11-16
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-24,50.5,44.2,6.3,87.5,Degraded,2024-10-23,2025-05-13,24.0,True,2026-05-26
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-24,70.0,53.3,16.7,76.2,Maintenance,2024-10-21,2025-04-29,12.4,False,2025-11-05
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-24,124.8,102.9,21.9,82.4,Active,2024-10-31,2025-05-29,18.4,True,2026-11-26
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-24,50.3,44.9,5.4,89.3,Active,2024-11-11,2025-05-29,19.9,True,2026-03-10
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-24,62.0,50.2,11.8,81.0,Active,2024-11-14,2025-03-30,23.2,True,2025-09-11
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-24,140.6,90.6,50.0,64.4,Active,2024-09-29,2025-05-16,15.9,False,2025-11-03
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-24,69.8,51.2,18.6,73.4,Degraded,2024-09-25,2025-04-23,20.9,False,2026-03-05
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-24,58.6,51.5,7.1,87.9,Active,2024-11-12,2025-04-03,21.0,True,2026-04-27
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-24,59.0,50.7,8.3,86.0,Active,2024-10-02,2025-04-06,19.2,True,2025-07-13
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-24,62.1,46.5,15.6,74.9,Degraded,2024-10-04,2025-04-26,22.7,False,2025-06-28
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-24,57.1,42.2,14.9,73.9,Active,2024-11-10,2025-06-20,24.4,False,2026-07-15
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-24,53.9,39.2,14.8,72.6,Active,2024-10-16,2025-03-28,17.1,False,2025-09-23
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-24,69.1,60.3,8.7,87.3,Active,2024-10-03,2025-05-06,20.5,True,2025-09-23
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-24,66.2,58.3,8.0,87.9,Active,2024-11-20,2025-05-19,14.3,True,2026-06-06
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-24,55.3,43.8,11.5,79.3,Active,2024-10-06,2025-05-14,14.6,False,2025-08-16
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-25,135.3,103.2,32.1,76.2,Active,2024-11-07,2025-04-09,21.9,False,2026-01-11
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-25,141.9,109.9,32.0,77.4,Active,2024-10-08,2025-05-27,15.4,False,2026-09-24
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-25,143.9,104.7,39.2,72.8,Maintenance,2024-10-06,2025-05-07,18.3,False,2026-06-18
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-25,143.0,117.1,25.9,81.9,Active,2024-11-18,2025-04-02,19.9,True,2026-08-31
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-25,67.2,51.0,16.2,75.9,Active,2024-11-10,2025-05-10,15.8,False,2025-11-06
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-25,102.9,82.0,20.9,79.7,Maintenance,2024-11-22,2025-05-24,17.4,False,2026-10-24
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-25,108.9,76.5,32.4,70.3,Active,2024-10-17,2025-05-22,21.3,False,2026-03-25
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-25,143.7,109.5,34.2,76.2,Active,2024-11-04,2025-04-27,18.5,False,2025-09-22
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-25,64.6,50.7,13.9,78.5,Active,2024-10-21,2025-05-16,18.8,False,2026-01-03
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-25,64.7,48.5,16.2,75.0,Degraded,2024-10-24,2025-03-30,22.9,False,2026-05-10
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-25,103.8,64.2,39.6,61.9,Active,2024-10-14,2025-04-20,21.6,False,2026-07-24
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-25,65.4,47.4,18.0,72.4,Active,2024-10-09,2025-04-10,20.6,False,2025-10-03
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-25,58.1,47.6,10.5,82.0,Active,2024-10-24,2025-06-01,19.8,True,2025-10-25
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-25,140.6,102.4,38.2,72.8,Active,2024-11-12,2025-06-08,15.1,False,2026-06-21
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-25,61.7,52.8,8.8,85.7,Active,2024-10-23,2025-05-14,23.5,True,2026-03-18
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-25,57.8,41.3,16.5,71.5,Active,2024-10-05,2025-05-06,21.7,False,2026-10-01
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-25,62.8,54.1,8.6,86.2,Active,2024-10-26,2025-05-24,23.1,True,2026-03-01
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-25,59.3,47.6,11.7,80.2,Active,2024-11-08,2025-05-23,15.5,True,2025-12-23
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-25,66.0,53.3,12.8,80.6,Degraded,2024-10-07,2025-04-05,14.0,True,2026-04-19
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-25,65.8,59.0,6.9,89.5,Active,2024-11-18,2025-04-16,18.3,True,2025-07-28
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-25,56.0,43.1,12.8,77.1,Active,2024-11-04,2025-04-18,22.4,False,2026-01-26
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-25,54.5,39.3,15.2,72.1,Active,2024-10-31,2025-04-02,17.4,False,2026-06-22
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-25,58.6,41.4,17.2,70.7,Active,2024-11-10,2025-06-16,24.1,False,2026-07-04
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-26,143.7,109.7,34.0,76.3,Active,2024-10-02,2025-05-11,18.9,False,2026-06-01
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-26,106.9,84.3,22.6,78.9,Active,2024-11-17,2025-05-14,16.7,False,2025-07-30
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-26,146.2,113.9,32.2,77.9,Active,2024-10-18,2025-05-29,17.9,False,2026-09-29
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-26,142.5,108.9,33.5,76.5,Degraded,2024-10-09,2025-04-18,23.0,False,2026-11-13
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-26,51.2,38.8,12.4,75.8,Active,2024-10-10,2025-06-23,23.2,False,2026-09-18
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-26,120.7,92.0,28.7,76.2,Active,2024-11-17,2025-04-17,21.0,False,2026-03-23
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-26,106.5,69.2,37.3,65.0,Active,2024-10-08,2025-05-03,19.3,False,2026-02-20
TWR_SEL_003,5G Tower Subang Jaya,Selangor,5G,2024-12-26,110.8,67.6,43.2,61.0,Active,2024-10-07,2025-04-04,16.2,False,2025-10-11
TWR_SEL_004,4G Tower Klang,Selangor,4G,2024-12-26,65.1,52.3,12.8,80.4,Degraded,2024-11-05,2025-05-08,12.2,True,2026-12-17
TWR_SEL_005,4G Tower Kajang,Selangor,4G,2024-12-26,69.1,49.1,20.0,71.1,Active,2024-11-17,2025-05-21,13.4,False,2025-08-04
TWR_PNG_001,5G Tower Georgetown,Penang,5G,2024-12-26,144.4,113.5,30.8,78.6,Active,2024-11-13,2025-05-28,23.6,False,2026-05-10
TWR_PNG_002,4G Tower Bayan Lepas,Penang,4G,2024-12-26,62.4,50.9,11.4,81.7,Active,2024-11-26,2025-06-21,12.7,True,2026-10-26
TWR_PNG_003,4G Tower Butterworth,Penang,4G,2024-12-26,52.7,42.4,10.4,80.4,Active,2024-11-13,2025-06-23,19.8,True,2026-03-12
TWR_JHR_001,5G Tower Johor Bahru Central,Johor,5G,2024-12-26,149.1,124.2,25.0,83.2,Active,2024-11-21,2025-04-01,21.8,True,2025-10-13
TWR_JHR_002,4G Tower Iskandar Puteri,Johor,4G,2024-12-26,69.1,55.1,14.0,79.8,Degraded,2024-09-28,2025-06-06,12.1,False,2025-08-06
TWR_JHR_003,4G Tower Skudai,Johor,4G,2024-12-26,68.5,51.8,16.7,75.6,Active,2024-09-30,2025-05-25,22.2,False,2026-12-12
TWR_SBH_001,4G Tower Kota Kinabalu,Sabah,4G,2024-12-26,53.8,46.2,7.7,85.8,Active,2024-10-22,2025-05-19,22.4,True,2026-01-31
TWR_SBH_002,4G Tower Sandakan,Sabah,4G,2024-12-26,52.6,46.2,6.4,87.8,Active,2024-11-15,2025-05-01,16.9,True,2025-08-05
TWR_SWK_001,4G Tower Kuching,Sarawak,4G,2024-12-26,55.5,48.0,7.5,86.5,Active,2024-10-08,2025-04-09,14.7,True,2026-02-19
TWR_SWK_002,4G Tower Miri,Sarawak,4G,2024-12-26,56.1,49.1,7.0,87.5,Active,2024-10-14,2025-05-31,16.7,True,2026-04-12
TWR_MLK_001,4G Tower Melaka Central,Melaka,4G,2024-12-26,62.6,51.8,10.8,82.7,Active,2024-10-21,2025-06-02,22.3,True,2026-07-10
TWR_IPH_001,4G Tower Ipoh,Perak,4G,2024-12-26,53.3,43.6,9.7,81.9,Active,2024-09-28,2025-06-09,20.8,True,2025-08-16
TWR_IPH_002,4G Tower Taiping,Perak,4G,2024-12-26,68.8,54.7,14.1,79.5,Active,2024-09-28,2025-05-25,21.6,False,2026-02-11
TWR_KL_001,5G Tower KLCC,Kuala Lumpur,5G,2024-12-27,145.7,93.7,52.0,64.3,Active,2024-10-07,2025-05-25,21.0,False,2026-11-30
TWR_KL_002,5G Tower Bukit Bintang,Kuala Lumpur,5G,2024-12-27,124.3,74.8,49.5,60.1,Active,2024-11-23,2025-05-22,23.9,False,2025-12-27
TWR_KL_003,5G Tower Mont Kiara,Kuala Lumpur,5G,2024-12-27,146.2,110.3,35.9,75.4,Active,2024-10-08,2025-05-30,16.2,False,2026-07-08
TWR_KL_004,5G Tower Cheras,Kuala Lumpur,5G,2024-12-27,115.8,85.7,30.2,74.0,Degraded,2024-11-19,2025-06-12,24.6,False,2025-12-06
TWR_KL_005,4G Tower Ampang,Kuala Lumpur,4G,2024-12-27,66.4,57.3,9.1,86.2,Active,2024-11-12,2025-05-15,14.2,True,2026-09-13
TWR_SEL_001,5G Tower Shah Alam,Selangor,5G,2024-12-27,143.3,89.1,54.2,62.2,Degraded,2024-11-09,2025-04-17,19.8,False,2026-09-08
TWR_SEL_002,5G Tower Petaling Jaya,Selangor,5G,2024-12-27,102.6,74.4,28.2,72.5,Active,2024-10-09,2025-06-23,18.8,False,2026-01-31
