customer_id,customer_segment,region,signup_date,plan_type,monthly_revenue,tenure_months,is_churned,churn_date,churn_reason
CUST_008877,Prepaid,Johor,2020-08-05,NovaConnect Prepaid Plus,30,51,False,,
CUST_008878,Business,Melaka,2023-05-25,NovaConnect Business Pro,299,17,False,,
CUST_008879,Prepaid,Perak,2020-01-28,NovaConnect Prepaid Basic,20,57,False,,
CUST_008880,Postpaid,Melaka,2022-12-27,NovaConnect 5G Postpaid 80,98,22,False,,
CUST_008881,Business,Johor,2020-08-01,NovaConnect Business Elite,399,51,False,,
CUST_008882,Postpaid,Penang,2022-09-08,NovaConnect 5G Postpaid 80,98,26,False,,
CUST_008883,Postpaid,Johor,2023-07-25,NovaConnect Postpaid 60,78,15,False,,
CUST_008884,Business,Selangor,2020-09-05,NovaConnect Business Pro,299,50,False,,
CUST_008885,Postpaid,Selangor,2021-02-11,NovaConnect 5G Postpaid 100,128,45,False,,
CUST_008886,Prepaid,Perak,2022-05-06,NovaConnect Prepaid Basic,20,30,False,,
CUST_008887,Business,Johor,2021-04-18,NovaConnect Business Pro,299,43,False,,
CUST_008888,Postpaid,Sarawak,2024-01-15,NovaConnect Postpaid 40,58,9,True,2024-10-30,Network Issues - Switched to Maxis
CUST_008889,Postpaid,Penang,2022-11-28,NovaConnect 5G Postpaid 80,98,23,False,,
CUST_008890,Postpaid,Sabah,2023-11-24,NovaConnect Postpaid 40,58,11,False,,
CUST_008891,Business,Penang,2022-07-31,NovaConnect Business Pro,299,27,False,,
CUST_008892,Enterprise,Selangor,2020-12-17,NovaConnect Enterprise 500,2499,47,False,,
CUST_008893,Prepaid,Penang,2023-09-28,NovaConnect Prepaid Plus,30,13,False,,
CUST_008894,Postpaid,Sabah,2022-05-30,NovaConnect 5G Postpaid 100,128,29,False,,
CUST_008895,Postpaid,Selangor,2023-04-30,NovaConnect Postpaid 60,78,18,False,,
CUST_008896,Postpaid,Penang,2024-05-27,NovaConnect Postpaid 40,58,5,False,,
CUST_008897,Postpaid,Perak,2023-02-10,NovaConnect 5G Postpaid 80,98,21,False,,
CUST_008898,Prepaid,Melaka,2024-02-15,NovaConnect Prepaid Plus,30,8,False,,
CUST_008899,Postpaid,Kuala Lumpur,2020-05-03,NovaConnect Postpaid 40,58,54,False,,
CUST_008900,Prepaid,Kuala Lumpur,2021-10-28,NovaConnect Prepaid Basic,20,36,False,,
CUST_008901,Postpaid,Penang,2023-12-03,NovaConnect 5G Postpaid 80,98,11,False,,
CUST_008902,Postpaid,Sarawak,2024-01-13,NovaConnect Postpaid 40,58,9,False,,
CUST_008903,Postpaid,Kuala Lumpur,2022-05-03,NovaConnect Postpaid 40,58,30,False,,
CUST_008904,Prepaid,Penang,2019-12-14,NovaConnect Prepaid Basic,20,59,True,2024-07-31,Better Offer - Switched to Maxis
CUST_008905,Postpaid,Sabah,2020-07-22,NovaConnect 5G Postpaid 80,98,52,False,,
CUST_008906,Postpaid,Sabah,2020-01-25,NovaConnect Postpaid 40,58,58,True,2024-07-04,Pricing - Switched to U Mobile
CUST_008907,Prepaid,Sabah,2021-08-13,NovaConnect Prepaid Plus,30,39,False,,
CUST_008908,Postpaid,Perak,2023-12-26,NovaConnect Postpaid 40,58,10,False,,
CUST_008909,Postpaid,Perak,2024-04-13,NovaConnect Postpaid 60,78,6,False,,
CUST_008910,Business,Penang,2024-09-13,NovaConnect Business Pro,299,1,False,,
CUST_008911,Prepaid,Sarawak,2023-09-30,NovaConnect Prepaid Plus,30,13,False,,
CUST_008912,Postpaid,Sarawak,2021-04-20,NovaConnect Postpaid 60,78,43,False,,
CUST_008913,Postpaid,Kuala Lumpur,2021-03-08,NovaConnect Postpaid 60,78,44,True,2024-09-21,Better Offer - Switched to Maxis
CUST_008914,Business,Perak,2020-08-23,NovaConnect Business Elite,399,51,False,,
CUST_008915,Postpaid,Sarawak,2021-07-26,NovaConnect Postpaid 60,78,39,False,,
CUST_008916,Postpaid,Johor,2023-11-15,NovaConnect 5G Postpaid 80,98,11,False,,
CUST_008917,Prepaid,Selangor,2024-03-01,NovaConnect Prepaid Plus,30,8,False,,
CUST_008918,Prepaid,Kuala Lumpur,2024-07-10,NovaConnect Prepaid Plus,30,3,False,,
CUST_008919,Postpaid,Penang,2020-10-07,NovaConnect Postpaid 60,78,49,False,,
CUST_008920,Postpaid,Penang,2019-12-26,NovaConnect Postpaid 40,58,59,False,,
CUST_008921,Postpaid,Penang,2023-12-06,NovaConnect Postpaid 40,58,11,False,,
CUST_008922,Prepaid,Sabah,2024-07-23,NovaConnect Prepaid Plus,30,3,False,,
CUST_008923,Postpaid,Melaka,2024-04-27,NovaConnect Postpaid 40,58,6,False,,
CUST_008924,Prepaid,Selangor,2022-09-05,NovaConnect Prepaid Plus,30,26,False,,
CUST_008925,Postpaid,Johor,2023-09-04,NovaConnect Postpaid 60,78,14,False,,
CUST_008926,Postpaid,Penang,2024-03-20,NovaConnect Postpaid 40,58,7,False,,
CUST_008927,Prepaid,Penang,2020-01-14,NovaConnect Prepaid Plus,30,58,False,,
CUST_008928,Prepaid,Johor,2020-03-05,NovaConnect Prepaid Basic,20,56,False,,
CUST_008929,Business,Sabah,2023-06-12,NovaConnect Business Pro,299,16,False,,
CUST_008930,Postpaid,Penang,2020-06-28,NovaConnect 5G Postpaid 80,98,52,False,,
CUST_008931,Postpaid,Sabah,2022-11-23,NovaConnect Postpaid 40,58,23,False,,
CUST_008932,Postpaid,Johor,2022-09-26,NovaConnect 5G Postpaid 100,128,25,False,,
CUST_008933,Prepaid,Perak,2020-04-07,NovaConnect Prepaid Basic,20,55,False,,
CUST_008934,Postpaid,Johor,2019-12-19,NovaConnect 5G Postpaid 100,128,59,False,,
CUST_008935,Business,Perak,2021-05-05,NovaConnect Business Elite,399,42,False,,
CUST_008936,Enterprise,Melaka,2022-07-21,NovaConnect Enterprise 500,2499,27,False,,
CUST_008937,Prepaid,Perak,2024-01-08,NovaConnect Prepaid Plus,30,9,False,,
CUST_008938,Postpaid,Kuala Lumpur,2019-11-25,NovaConnect 5G Postpaid 100,128,60,True,2024-07-19,Network Issues - Switched to Maxis
CUST_008939,Postpaid,Sarawak,2023-07-19,NovaConnect 5G Postpaid 80,98,15,True,2024-09-30,Pricing - Switched to U Mobile
CUST_008940,Postpaid,Sarawak,2021-11-20,NovaConnect Postpaid 40,58,35,False,,
CUST_008941,Postpaid,Kuala Lumpur,2020-05-16,NovaConnect Postpaid 60,78,54,False,,
CUST_008942,Business,Sabah,2021-01-27,NovaConnect Business Pro,299,45,False,,
CUST_008943,Prepaid,Johor,2022-07-22,NovaConnect Prepaid Plus,30,27,False,,
CUST_008944,Business,Kuala Lumpur,2021-12-15,NovaConnect Business Pro,299,35,False,,
CUST_008945,Business,Penang,2021-08-08,NovaConnect Business Pro,299,39,False,,
CUST_008946,Postpaid,Penang,2020-12-13,NovaConnect Postpaid 40,58,47,True,2024-10-22,Better Offer - Switched to Maxis
CUST_008947,Prepaid,Sabah,2021-10-15,NovaConnect Prepaid Basic,20,37,True,2024-08-30,Customer Service - Switched to Digi
CUST_008948,Postpaid,Selangor,2021-09-09,NovaConnect Postpaid 40,58,38,False,,
CUST_008949,Prepaid,Kuala Lumpur,2021-02-28,NovaConnect Prepaid Plus,30,44,False,,
CUST_008950,Postpaid,Melaka,2019-12-11,NovaConnect 5G Postpaid 80,98,59,False,,
CUST_008951,Postpaid,Perak,2022-05-24,NovaConnect 5G Postpaid 100,128,29,False,,
CUST_008952,Postpaid,Melaka,2021-05-10,NovaConnect Postpaid 40,58,42,False,,
CUST_008953,Prepaid,Perak,2021-05-25,NovaConnect Prepaid Basic,20,41,False,,
CUST_008954,Business,Selangor,2020-07-25,NovaConnect Business Pro,299,52,False,,
CUST_008955,Prepaid,Sarawak,2020-05-01,NovaConnect Prepaid Plus,30,54,False,,
CUST_008956,Prepaid,Johor,2020-05-28,NovaConnect Prepaid Plus,30,53,False,,
CUST_008957,Business,Kuala Lumpur,2020-09-24,NovaConnect Business Elite,399,49,False,,
CUST_008958,Postpaid,Perak,2023-09-12,NovaConnect Postpaid 40,58,13,False,,
CUST_008959,Postpaid,Sarawak,2022-12-31,NovaConnect Postpaid 40,58,22,False,,
CUST_008960,Prepaid,Penang,2023-12-26,NovaConnect Prepaid Basic,20,10,False,,
CUST_008961,Prepaid,Perak,2020-01-12,NovaConnect Prepaid Basic,20,58,True,2024-08-26,Pricing - Switched to U Mobile
CUST_008962,Prepaid,Selangor,2021-02-24,NovaConnect Prepaid Plus,30,44,False,,
CUST_008963,Postpaid,Sabah,2020-09-14,NovaConnect Postpaid 60,78,50,False,,
CUST_008964,Postpaid,Sabah,2023-02-05,NovaConnect 5G Postpaid 80,98,21,False,,
CUST_008965,Prepaid,Melaka,2023-11-26,NovaConnect Prepaid Plus,30,11,True,2024-06-20,Pricing - Switched to U Mobile
CUST_008966,Postpaid,Selangor,2019-11-15,NovaConnect 5G Postpaid 80,98,60,True,2024-09-26,Network Issues - Switched to U Mobile
CUST_008967,Enterprise,Sabah,2022-11-04,NovaConnect Enterprise 500,2499,24,False,,
CUST_008968,Business,Sarawak,2023-06-11,NovaConnect Business Pro,299,16,False,,
CUST_008969,Postpaid,Penang,2023-09-18,NovaConnect Postpaid 40,58,13,True,2024-06-02,Pricing - Switched to U Mobile
CUST_008970,Enterprise,Selangor,2021-04-26,NovaConnect Enterprise 300,1599,42,False,,
CUST_008971,Postpaid,Kuala Lumpur,2020-11-09,NovaConnect 5G Postpaid 80,98,48,False,,
CUST_008972,Postpaid,Melaka,2022-01-09,NovaConnect Postpaid 60,78,34,False,,
CUST_008973,Prepaid,Perak,2022-06-20,NovaConnect Prepaid Plus,30,28,False,,
CUST_008974,Prepaid,Penang,2022-02-13,NovaConnect Prepaid Plus,30,33,False,,
CUST_008975,Prepaid,Sarawak,2020-02-24,NovaConnect Prepaid Plus,30,57,False,,
CUST_008976,Postpaid,Kuala Lumpur,2023-12-09,NovaConnect 5G Postpaid 100,128,10,False,,
CUST_008977,Business,Penang,2022-06-07,NovaConnect Business Elite,399,29,False,,
CUST_008978,Enterprise,Penang,2022-06-25,NovaConnect Enterprise 500,2499,28,False,,
CUST_008979,Prepaid,Kuala Lumpur,2021-06-15,NovaConnect Prepaid Plus,30,41,False,,
CUST_008980,Prepaid,Melaka,2020-06-25,NovaConnect Prepaid Basic,20,53,False,,
CUST_008981,Prepaid,Penang,2023-01-12,NovaConnect Prepaid Basic,20,21,False,,
CUST_008982,Postpaid,Sabah,2022-02-17,NovaConnect Postpaid 60,78,32,False,,
CUST_008983,Prepaid,Kuala Lumpur,2022-08-23,NovaConnect Prepaid Basic,20,26,False,,
CUST_008984,Business,Selangor,2022-12-26,NovaConnect Business Pro,299,22,False,,
CUST_008985,Postpaid,Johor,2021-01-15,NovaConnect 5G Postpaid 100,128,46,True,2024-08-24,Customer Service - Switched to Digi
CUST_008986,Business,Selangor,2021-08-15,NovaConnect Business Elite,399,39,False,,
CUST_008987,Postpaid,Selangor,2023-05-21,NovaConnect 5G Postpaid 80,98,17,False,,
CUST_008988,Postpaid,Kuala Lumpur,2021-06-18,NovaConnect Postpaid 40,58,41,False,,
CUST_008989,Business,Selangor,2020-05-05,NovaConnect Business Elite,399,54,False,,
CUST_008990,Postpaid,Melaka,2020-11-03,NovaConnect 5G Postpaid 80,98,48,False,,
CUST_008991,Enterprise,Sarawak,2021-01-21,NovaConnect Enterprise 500,2499,46,False,,
CUST_008992,Postpaid,Sarawak,2024-04-27,NovaConnect 5G Postpaid 80,98,6,False,,
CUST_008993,Business,Sarawak,2020-06-02,NovaConnect Business Elite,399,53,False,,
CUST_008994,Business,Melaka,2022-08-31,NovaConnect Business Elite,399,26,False,,
CUST_008995,Postpaid,Penang,2020-04-16,NovaConnect Postpaid 40,58,55,False,,
CUST_008996,Postpaid,Perak,2021-10-27,NovaConnect 5G Postpaid 80,98,36,False,,
CUST_008997,Business,Melaka,2022-11-10,NovaConnect Business Elite,399,24,True,2024-06-04,Better Offer - Switched to Maxis
CUST_008998,Postpaid,Sarawak,2023-11-15,NovaConnect Postpaid 60,78,11,False,,
CUST_008999,Prepaid,Melaka,2022-09-02,NovaConnect Prepaid Basic,20,26,False,,
CUST_009000,Postpaid,Melaka,2021-08-20,NovaConnect 5G Postpaid 100,128,38,False,,
CUST_009001,Postpaid,Perak,2022-11-19,NovaConnect 5G Postpaid 100,128,23,False,,
CUST_009002,Postpaid,Selangor,2024-08-08,NovaConnect 5G Postpaid 80,98,2,False,,
CUST_009003,Prepaid,Perak,2023-06-03,NovaConnect Prepaid Plus,30,17,False,,
CUST_009004,Postpaid,Melaka,2021-03-25,NovaConnect 5G Postpaid 100,128,43,False,,
CUST_009005,Postpaid,Perak,2021-02-23,NovaConnect Postpaid 40,58,44,False,,
CUST_009006,Postpaid,Perak,2022-04-21,NovaConnect Postpaid 60,78,30,False,,
CUST_009007,Postpaid,Sabah,2024-08-24,NovaConnect Postpaid 40,58,2,False,,
CUST_009008,Prepaid,Sarawak,2024-08-01,NovaConnect Prepaid Plus,30,3,True,2024-05-19,Network Issues - Switched to Maxis
CUST_009009,Postpaid,Perak,2022-12-01,NovaConnect Postpaid 40,58,23,False,,
CUST_009010,Business,Melaka,2021-09-18,NovaConnect Business Elite,399,38,True,2024-07-14,Network Issues - Switched to U Mobile
CUST_009011,Postpaid,Melaka,2023-09-28,NovaConnect Postpaid 40,58,13,False,,
CUST_009012,Postpaid,Sarawak,2021-03-26,NovaConnect Postpaid 60,78,43,False,,
CUST_009013,Business,Sarawak,2023-03-13,NovaConnect Business Pro,299,19,False,,
CUST_009014,Prepaid,Melaka,2022-04-11,NovaConnect Prepaid Plus,30,31,False,,
CUST_009015,Postpaid,Selangor,2023-03-30,NovaConnect Postpaid 40,58,19,False,,
CUST_009016,Prepaid,Penang,2022-03-08,NovaConnect Prepaid Plus,30,32,False,,
CUST_009017,Postpaid,Selangor,2023-06-12,NovaConnect 5G Postpaid 80,98,16,False,,
CUST_009018,Enterprise,Perak,2022-11-05,NovaConnect Enterprise 300,1599,24,False,,
CUST_009019,Postpaid,Kuala Lumpur,2022-06-20,NovaConnect Postpaid 40,58,28,False,,
CUST_009020,Postpaid,Perak,2022-07-17,NovaConnect 5G Postpaid 80,98,27,False,,
CUST_009021,Business,Melaka,2024-03-24,NovaConnect Business Pro,299,7,False,,
CUST_009022,Prepaid,Penang,2024-01-01,NovaConnect Prepaid Basic,20,10,False,,
CUST_009023,Business,Sarawak,2024-09-16,NovaConnect Business Elite,399,1,False,,
CUST_009024,Postpaid,Melaka,2024-05-26,NovaConnect 5G Postpaid 100,128,5,False,,
CUST_009025,Postpaid,Sarawak,2023-02-08,NovaConnect 5G Postpaid 80,98,21,False,,
CUST_009026,Prepaid,Kuala Lumpur,2020-05-08,NovaConnect Prepaid Plus,30,54,False,,
CUST_009027,Postpaid,Kuala Lumpur,2022-03-14,NovaConnect 5G Postpaid 80,98,32,False,,
CUST_009028,Business,Selangor,2020-10-11,NovaConnect Business Pro,299,49,False,,
CUST_009029,Prepaid,Melaka,2021-08-05,NovaConnect Prepaid Plus,30,39,False,,
CUST_009030,Business,Kuala Lumpur,2022-02-07,NovaConnect Business Pro,299,33,False,,
CUST_009031,Postpaid,Sarawak,2023-02-21,NovaConnect Postpaid 40,58,20,False,,
CUST_009032,Business,Sabah,2020-09-18,NovaConnect Business Pro,299,50,False,,
CUST_009033,Prepaid,Melaka,2022-08-09,NovaConnect Prepaid Basic,20,27,False,,
CUST_009034,Postpaid,Johor,2024-08-26,NovaConnect 5G Postpaid 80,98,2,False,,
CUST_009035,Postpaid,Melaka,2024-01-19,NovaConnect 5G Postpaid 100,128,9,False,,
CUST_009036,Postpaid,Sabah,2023-04-06,NovaConnect 5G Postpaid 80,98,19,False,,
CUST_009037,Postpaid,Kuala Lumpur,2022-05-30,NovaConnect Postpaid 60,78,29,False,,
CUST_009038,Prepaid,Sabah,2022-07-24,NovaConnect Prepaid Plus,30,27,True,2024-07-31,Network Issues - Switched to U Mobile
CUST_009039,Postpaid,Perak,2022-02-16,NovaConnect Postpaid 60,78,32,False,,
CUST_009040,Prepaid,Penang,2022-11-18,NovaConnect Prepaid Basic,20,23,False,,
CUST_009041,Postpaid,Johor,2023-03-18,NovaConnect Postpaid 40,58,19,False,,
CUST_009042,Prepaid,Sarawak,2021-10-14,NovaConnect Prepaid Plus,30,37,False,,
CUST_009043,Postpaid,Perak,2023-05-19,NovaConnect 5G Postpaid 100,128,17,False,,
CUST_009044,Prepaid,Perak,2021-05-02,NovaConnect Prepaid Plus,30,42,False,,
CUST_009045,Business,Sabah,2020-06-28,NovaConnect Business Elite,399,52,False,,
CUST_009046,Postpaid,Sabah,2019-11-09,NovaConnect 5G Postpaid 80,98,60,False,,
CUST_009047,Prepaid,Johor,2023-04-03,NovaConnect Prepaid Basic,20,19,False,,
CUST_009048,Postpaid,Sabah,2023-04-15,NovaConnect Postpaid 40,58,18,False,,
CUST_009049,Postpaid,Sarawak,2023-05-26,NovaConnect 5G Postpaid 100,128,17,False,,
CUST_009050,Prepaid,Johor,2020-08-02,NovaConnect Prepaid Plus,30,51,False,,
CUST_009051,Business,Perak,2023-03-02,NovaConnect Business Pro,299,20,False,,
CUST_009052,Postpaid,Selangor,2020-02-15,NovaConnect Postpaid 40,58,57,False,,
CUST_009053,Business,Sabah,2023-02-16,NovaConnect Business Pro,299,20,False,,
CUST_009054,Postpaid,Johor,2023-08-27,NovaConnect 5G Postpaid 80,98,14,False,,
CUST_009055,Postpaid,Kuala Lumpur,2023-11-22,NovaConnect Postpaid 40,58,11,False,,
CUST_009056,Postpaid,Selangor,2022-02-21,NovaConnect Postpaid 40,58,32,False,,
CUST_009057,Prepaid,Kuala Lumpur,2022-10-03,NovaConnect Prepaid Basic,20,25,False,,
CUST_009058,Postpaid,Johor,2022-04-06,NovaConnect 5G Postpaid 80,98,31,False,,
CUST_009059,Postpaid,Sabah,2023-03-15,NovaConnect 5G Postpaid 100,128,19,False,,
CUST_009060,Postpaid,Kuala Lumpur,2021-06-01,NovaConnect 5G Postpaid 100,128,41,False,,
CUST_009061,Business,Sarawak,2022-12-24,NovaConnect Business Elite,399,22,False,,
CUST_009062,Business,Sarawak,2020-02-25,NovaConnect Business Pro,299,57,False,,
CUST_009063,Postpaid,Perak,2021-12-13,NovaConnect Postpaid 60,78,35,False,,
CUST_009064,Prepaid,Kuala Lumpur,2023-02-14,NovaConnect Prepaid Plus,30,20,False,,
CUST_009065,Prepaid,Selangor,2023-02-02,NovaConnect Prepaid Basic,20,21,False,,
CUST_009066,Postpaid,Johor,2021-07-30,NovaConnect Postpaid 40,58,39,False,,
CUST_009067,Business,Sabah,2021-01-26,NovaConnect Business Pro,299,45,False,,
CUST_009068,Prepaid,Perak,2021-04-15,NovaConnect Prepaid Basic,20,43,False,,
CUST_009069,Business,Melaka,2022-01-05,NovaConnect Business Elite,399,34,False,,
CUST_009070,Postpaid,Sabah,2021-01-05,NovaConnect 5G Postpaid 100,128,46,False,,
CUST_009071,Prepaid,Penang,2021-10-04,NovaConnect Prepaid Plus,30,37,False,,
CUST_009072,Postpaid,Penang,2021-11-18,NovaConnect Postpaid 40,58,35,False,,
CUST_009073,Postpaid,Perak,2023-01-02,NovaConnect 5G Postpaid 80,98,22,False,,
CUST_009074,Postpaid,Johor,2023-11-19,NovaConnect Postpaid 60,78,11,False,,
CUST_009075,Postpaid,Melaka,2023-06-19,NovaConnect Postpaid 40,58,16,False,,
CUST_009076,Prepaid,Perak,2022-11-05,NovaConnect Prepaid Plus,30,24,False,,
CUST_009077,Postpaid,Penang,2024-01-15,NovaConnect Postpaid 40,58,9,False,,
CUST_009078,Prepaid,Selangor,2024-09-26,NovaConnect Prepaid Basic,20,1,False,,
CUST_009079,Postpaid,Johor,2022-11-28,NovaConnect Postpaid 60,78,23,True,2024-09-15,Better Offer - Switched to Maxis
CUST_009080,Prepaid,Penang,2024-02-18,NovaConnect Prepaid Plus,30,8,False,,
CUST_009081,Postpaid,Sabah,2023-05-04,NovaConnect 5G Postpaid 80,98,18,False,,
CUST_009082,Prepaid,Kuala Lumpur,2020-07-16,NovaConnect Prepaid Basic,20,52,False,,
CUST_009083,Postpaid,Penang,2023-08-10,NovaConnect 5G Postpaid 100,128,14,False,,
CUST_009084,Prepaid,Sabah,2023-01-19,NovaConnect Prepaid Basic,20,21,False,,
CUST_009085,Postpaid,Sabah,2021-10-21,NovaConnect Postpaid 40,58,36,False,,
CUST_009086,Postpaid,Perak,2022-02-15,NovaConnect Postpaid 60,78,33,False,,
CUST_009087,Postpaid,Johor,2024-01-16,NovaConnect 5G Postpaid 100,128,9,False,,
CUST_009088,Postpaid,Melaka,2020-08-30,NovaConnect 5G Postpaid 100,128,50,False,,
CUST_009089,Prepaid,Sarawak,2020-01-23,NovaConnect Prepaid Plus,30,58,False,,
CUST_009090,Postpaid,Johor,2020-04-27,NovaConnect 5G Postpaid 100,128,54,False,,
CUST_009091,Postpaid,Penang,2021-09-25,NovaConnect 5G Postpaid 100,128,37,False,,
CUST_009092,Postpaid,Selangor,2020-08-31,NovaConnect 5G Postpaid 80,98,50,False,,
CUST_009093,Postpaid,Johor,2020-09-30,NovaConnect Postpaid 40,58,49,False,,
CUST_009094,Business,Perak,2024-03-31,NovaConnect Business Pro,299,7,False,,
CUST_009095,Prepaid,Sarawak,2022-05-13,NovaConnect Prepaid Plus,30,30,False,,
CUST_009096,Prepaid,Penang,2020-01-01,NovaConnect Prepaid Plus,30,58,False,,
CUST_009097,Prepaid,Selangor,2021-11-21,NovaConnect Prepaid Basic,20,35,False,,
CUST_009098,Prepaid,Penang,2021-09-05,NovaConnect Prepaid Basic,20,38,False,,
CUST_009099,Postpaid,Perak,2021-02-14,NovaConnect Postpaid 40,58,45,False,,
CUST_009100,Prepaid,Melaka,2020-03-02,NovaConnect Prepaid Plus,30,56,False,,
CUST_009101,Postpaid,Selangor,2019-12-19,NovaConnect Postpaid 60,78,59,False,,
CUST_009102,Postpaid,Sarawak,2023-06-12,NovaConnect 5G Postpaid 100,128,16,True,2024-06-01,Network Issues - Switched to U Mobile
CUST_009103,Postpaid,Selangor,2020-02-17,NovaConnect 5G Postpaid 100,128,57,False,,
CUST_009104,Postpaid,Johor,2021-03-14,NovaConnect Postpaid 40,58,44,False,,
CUST_009105,Postpaid,Selangor,2020-12-08,NovaConnect Postpaid 40,58,47,False,,
CUST_009106,Postpaid,Selangor,2021-06-18,NovaConnect 5G Postpaid 80,98,41,False,,
CUST_009107,Postpaid,Selangor,2023-02-14,NovaConnect Postpaid 60,78,20,False,,
CUST_009108,Postpaid,Perak,2020-10-29,NovaConnect Postpaid 60,78,48,False,,
CUST_009109,Business,Penang,2022-03-26,NovaConnect Business Pro,299,31,False,,
CUST_009110,Postpaid,Selangor,2020-05-21,NovaConnect Postpaid 40,58,54,False,,
CUST_009111,Prepaid,Penang,2022-08-15,NovaConnect Prepaid Basic,20,26,False,,
CUST_009112,Enterprise,Sabah,2020-05-20,NovaConnect Enterprise 500,2499,54,False,,
CUST_009113,Prepaid,Penang,2023-10-21,NovaConnect Prepaid Basic,20,12,False,,
CUST_009114,Business,Sabah,2024-05-17,NovaConnect Business Pro,299,5,False,,
CUST_009115,Prepaid,Perak,2024-03-08,NovaConnect Prepaid Plus,30,7,False,,
CUST_009116,Business,Perak,2024-05-15,NovaConnect Business Pro,299,5,False,,
CUST_009117,Prepaid,Kuala Lumpur,2023-10-17,NovaConnect Prepaid Plus,30,12,False,,
CUST_009118,Prepaid,Sarawak,2022-07-29,NovaConnect Prepaid Basic,20,27,False,,
CUST_009119,Business,Sarawak,2023-06-27,NovaConnect Business Pro,299,16,False,,
CUST_009120,Postpaid,Penang,2019-12-24,NovaConnect 5G Postpaid 80,98,59,False,,
CUST_009121,Postpaid,Sarawak,2024-05-21,NovaConnect 5G Postpaid 80,98,5,True,2024-05-08,Pricing - Switched to U Mobile
CUST_009122,Postpaid,Penang,2023-08-29,NovaConnect 5G Postpaid 80,98,14,False,,
CUST_009123,Postpaid,Sabah,2021-12-07,NovaConnect 5G Postpaid 80,98,35,False,,
CUST_009124,Business,Johor,2024-09-09,NovaConnect Business Pro,299,1,False,,
CUST_009125,Postpaid,Sarawak,2021-09-22,NovaConnect 5G Postpaid 100,128,37,False,,
CUST_009126,Business,Penang,2020-04-17,NovaConnect Business Pro,299,55,False,,
CUST_009127,Postpaid,Kuala Lumpur,2024-07-07,NovaConnect Postpaid 60,78,3,False,,
CUST_009128,Postpaid,Johor,2020-01-15,NovaConnect Postpaid 40,58,58,False,,
CUST_009129,Postpaid,Penang,2021-03-07,NovaConnect Postpaid 40,58,44,False,,
CUST_009130,Prepaid,Sabah,2023-09-16,NovaConnect Prepaid Plus,30,13,False,,
CUST_009131,Business,Melaka,2023-04-12,NovaConnect Business Pro,299,18,False,,
CUST_009132,Prepaid,Melaka,2023-10-08,NovaConnect Prepaid Basic,20,13,False,,
CUST_009133,Postpaid,Selangor,2022-03-13,NovaConnect Postpaid 60,78,32,True,2024-09-15,Network Issues - Switched to Maxis
CUST_009134,Postpaid,Johor,2023-06-17,NovaConnect 5G Postpaid 100,128,16,False,,
CUST_009135,Postpaid,Melaka,2024-07-10,NovaConnect 5G Postpaid 80,98,3,False,,
CUST_009136,Postpaid,Sarawak,2024-07-24,NovaConnect 5G Postpaid 80,98,3,True,2024-08-11,Pricing - Switched to U Mobile
CUST_009137,Business,Penang,2024-09-10,NovaConnect Business Elite,399,1,False,,
CUST_009138,Postpaid,Sarawak,2022-07-25,NovaConnect 5G Postpaid 80,98,27,False,,
CUST_009139,Prepaid,Selangor,2022-07-16,NovaConnect Prepaid Plus,30,27,False,,
CUST_009140,Postpaid,Melaka,2020-10-28,NovaConnect Postpaid 60,78,48,False,,
CUST_009141,Prepaid,Sarawak,2019-11-25,NovaConnect Prepaid Basic,20,60,False,,
CUST_009142,Postpaid,Johor,2020-02-02,NovaConnect 5G Postpaid 80,98,57,False,,
CUST_009143,Postpaid,Penang,2020-08-25,NovaConnect 5G Postpaid 100,128,50,False,,
CUST_009144,Prepaid,Selangor,2024-03-20,NovaConnect Prepaid Plus,30,7,False,,
CUST_009145,Postpaid,Penang,2021-09-02,NovaConnect 5G Postpaid 80,98,38,False,,
CUST_009146,Postpaid,Johor,2021-02-18,NovaConnect Postpaid 60,78,45,False,,
CUST_009147,Business,Melaka,2023-04-24,NovaConnect Business Pro,299,18,False,,
CUST_009148,Postpaid,Selangor,2021-01-10,NovaConnect Postpaid 60,78,46,False,,
CUST_009149,Business,Selangor,2021-03-23,NovaConnect Business Elite,399,43,False,,
CUST_009150,Postpaid,Sabah,2023-02-24,NovaConnect Postpaid 60,78,20,False,,
CUST_009151,Postpaid,Johor,2020-02-28,NovaConnect 5G Postpaid 100,128,56,False,,
CUST_009152,Postpaid,Johor,2021-07-05,NovaConnect 5G Postpaid 100,128,40,False,,
CUST_009153,Postpaid,Perak,2021-05-07,NovaConnect Postpaid 60,78,42,False,,
CUST_009154,Postpaid,Sabah,2022-07-07,NovaConnect Postpaid 60,78,28,False,,
CUST_009155,Business,Johor,2024-09-27,NovaConnect Business Pro,299,1,False,,
CUST_009156,Postpaid,Penang,2023-10-12,NovaConnect Postpaid 40,58,12,False,,
CUST_009157,Business,Johor,2024-07-08,NovaConnect Business Elite,399,3,False,,
CUST_009158,Prepaid,Johor,2019-12-15,NovaConnect Prepaid Plus,30,59,False,,
CUST_009159,Business,Melaka,2023-11-27,NovaConnect Business Elite,399,11,True,2024-10-29,Pricing - Switched to U Mobile
CUST_009160,Prepaid,Sarawak,2023-10-01,NovaConnect Prepaid Basic,20,13,False,,
